0:8:b9:18:54:e3,1,0,0,0,0,0,0,0,0,0
fc:52:8d:5e:8c:c1,8,37465,3012,34453,1660,112,1548,996,7,989
e0:ca:94:85:82:79,8,33960,2630,31330,5212,102,5110,552,0,552
e0:ca:94:85:82:70,1,0,0,0,0,0,0,0,0,0
8:eb:74:bc:b:c0,8,33476,2810,30666,5487,97,5390,924,0,924
8:eb:74:bc:c:a4,8,34450,2783,31667,4492,103,4389,874,0,874
fc:52:8d:5e:95:4c,8,34192,1995,32197,3863,71,3792,981,10,971
fc:52:8d:5e:88:65,8,36466,2526,33940,1906,102,1804,1256,2,1254
fc:52:8d:5e:8f:fd,8,33388,2250,31138,4969,81,4888,986,6,980
fc:52:8d:5e:90:2a,8,36965,2538,34427,1923,98,1825,831,13,818
fc:52:8d:5e:8c:94,8,37285,2529,34756,1482,93,1389,775,4,771
fc:52:8d:5e:8c:79,8,36614,2515,34099,1997,97,1900,1064,0,1064
fc:52:8d:5e:8c:af,8,35981,2301,33680,2054,86,1968,1153,0,1153
fc:52:8d:5e:8c:28,8,33380,2094,31286,4805,76,4729,1045,0,1045
fc:52:8d:5e:88:2,8,35492,2080,33412,2594,83,2511,1005,4,1001
8:eb:74:bc:c:8c,8,33039,2199,30840,5432,86,5346,953,0,953
8:eb:74:bc:b:d8,8,34954,2659,32295,3765,100,3665,1062,3,1059
8:eb:74:bc:b:b4,8,34397,2548,31849,3964,91,3873,1272,4,1268
e0:ca:94:85:82:82,8,33710,1685,32025,4216,71,4145,893,1,892
8:eb:74:bc:c:8,8,36184,1833,34351,1701,66,1635,1068,0,1068
fc:4a:e9:9:ee:e3,8,35213,1167,34046,1942,42,1900,1020,0,1020
fc:4a:e9:9:ee:b6,8,34509,1031,33478,2425,39,2386,1043,2,1041
fc:4a:e9:9:ee:b3,8,33146,1090,32056,3911,44,3867,1044,4,1040
fc:4a:e9:9:ee:bf,8,35963,1593,34370,1813,64,1749,872,0,872
fc:4a:e9:9:ee:ad,8,35217,1367,33850,1905,53,1852,1154,0,1154
8:eb:74:bc:c:b0,8,35085,1820,33265,2943,64,2879,920,0,920
dc:ef:9:ff:5d:b0,8,32985,1600,31385,4567,65,4502,988,2,986
dc:ef:9:ff:5e:20,8,36059,1606,34453,1620,66,1554,839,4,835
dc:ef:9:ff:5d:90,8,34613,1601,33012,3130,69,3061,963,0,963
dc:ef:9:ff:5d:70,8,34891,1608,33283,2689,63,2626,1033,0,1033
fc:4a:e9:9:ee:fb,8,35209,1242,33967,1749,46,1703,1127,0,1127
8:eb:74:bc:c:98,8,35061,1402,33659,2740,51,2689,836,0,836
8:eb:74:bc:c:14,8,34561,1726,32835,3162,64,3098,1091,0,1091
e0:ca:94:85:79:67,1,0,0,0,0,0,0,0,0,0
